Date,Sentiment_Score
2016-07-27,0.07758333333333332
2016-07-28,0.213825
2016-07-29,-0.07761666666666667
2016-07-30,0.10118333333333333
2016-08-01,0.26733333333333337
2016-08-02,0.0803375
2016-08-03,0.0
2016-08-04,-0.07973333333333334
2016-08-05,-0.15339999999999998
2016-08-06,0.126
2016-08-07,0.0
2016-08-08,0.33999999999999997
2016-08-09,-0.007339999999999991
2016-08-10,0.14784999999999998
2016-08-11,0.18969999999999998
2016-08-12,-0.28185714285714286
2016-08-13,-0.03919999999999999
2016-08-14,0.3141
2016-08-15,0.0
2016-08-16,-0.20875
2016-08-17,0.09334
2016-08-18,0.061483333333333334
2016-08-19,0.08091999999999999
2016-08-20,-0.14554999999999998
2016-08-21,0.49135
2016-08-22,-0.148
2016-08-23,0.017159999999999998
2016-08-24,-0.06123333333333333
2016-08-25,0.0
2016-08-26,0.1790857142857143
2016-08-27,0.0903
2016-08-29,0.0979
2016-08-30,-0.023166666666666662
2016-08-31,0.12040000000000001
2016-09-01,0.0129
2016-09-02,0.21705
2016-09-03,-0.09545
2016-09-04,0.21075
2016-09-06,0.027999999999999997
2016-09-07,0.16812
2016-09-08,0.132975
2016-09-09,0.3461
2016-09-10,0.0
2016-09-11,0.155725
2016-09-12,-0.2049
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.171025
2016-09-16,0.15028
2016-09-17,0.09753999999999999
2016-09-18,0.6486
2016-09-19,0.2317125
2016-09-21,-0.16125
2016-09-22,-0.03736666666666668
2016-09-23,0.0
2016-09-25,-0.1468
2016-09-26,-0.3919
2016-09-27,0.0
2016-09-29,-0.2755
2016-09-30,0.03771666666666667
2016-10-01,0.0
2016-10-03,0.1101
2016-10-04,-0.1365
2016-10-05,0.0
2016-10-06,-0.2524
2016-10-07,0.3567666666666667
2016-10-10,-0.25003333333333333
2016-10-11,-0.1806
2016-10-12,0.16667500000000002
2016-10-13,0.025639999999999996
2016-10-14,0.2263
2016-10-15,0.0
2016-10-16,0.0258
2016-10-17,0.4404
2016-10-18,0.51555
2016-10-19,-0.3612
2016-10-20,-0.0076999999999999786
2016-10-21,0.23433333333333337
2016-10-23,0.0
2016-10-24,-0.0593
2016-10-25,0.1248625
2016-10-26,0.14582499999999998
2016-10-27,0.04855
2016-10-28,-0.13971666666666668
2016-10-29,-0.042624999999999996
2016-10-31,0.0
2016-11-02,-0.4184333333333334
2016-11-03,-0.1366
2016-11-04,0.0
2016-11-05,0.024440000000000007
2016-11-06,0.37739999999999996
2016-11-07,0.5165333333333334
2016-11-08,0.192
2016-11-09,0.030550000000000008
2016-11-10,0.25185
2016-11-11,-0.047799999999999995
2016-11-12,0.0
2016-11-13,0.0
2016-11-14,-0.1663
2016-11-15,-0.125
2016-11-16,0.00746
2016-11-17,-0.1042
2016-11-18,-0.0620625
2016-11-19,-0.296
2016-11-20,0.0
2016-11-21,0.20095
2016-11-22,-0.33716666666666667
2016-11-23,0.053059999999999996
2016-11-24,0.10115
2016-11-25,-0.10606666666666666
2016-11-26,0.4215
2016-11-27,-0.1858
2016-11-28,-0.017116666666666665
2016-11-29,0.16555999999999998
2016-11-30,-0.2025
2016-12-01,-0.11794285714285713
2016-12-02,0.11315
2016-12-03,0.0
2016-12-05,-0.2732
2016-12-06,-0.7906
2016-12-07,0.17522857142857146
2016-12-08,-0.6124
2016-12-09,0.0
2016-12-10,-0.13396666666666665
2016-12-11,0.0
2016-12-12,-0.29295
2016-12-14,0.0258
2016-12-15,0.13779999999999998
2016-12-16,0.0
2016-12-17,0.0
2016-12-18,-0.09225
2016-12-20,0.3182
2016-12-22,-0.4393
2016-12-24,-0.23835
2016-12-26,0.3818
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,0.249525
2016-12-30,-0.534
2017-01-01,-0.036
2017-01-02,0.0076962962962963
2017-01-03,0.14551875
2017-01-04,0.11483181818181819
2017-01-05,0.08457727272727272
2017-01-06,0.03112631578947368
2017-01-07,0.06358461538461538
2017-01-08,-0.002876470588235297
2017-01-09,0.036238297872340425
2017-01-10,0.1642
2017-01-11,0.016816129032258063
2017-01-12,0.04429818181818181
2017-01-13,0.13839459459459458
2017-01-14,0.10064166666666667
2017-01-15,0.12584166666666666
2017-01-16,0.0002735294117647051
2017-01-17,0.16733939393939393
2017-01-18,0.15828571428571428
2017-01-19,0.14257708333333333
2017-01-20,0.047096226415094346
2017-01-21,0.09165714285714285
2017-01-22,-0.1865666666666667
2017-01-23,0.058656521739130434
2017-01-24,0.08454318181818181
2017-01-25,0.15248378378378377
2017-01-26,0.13115000000000002
2017-01-27,0.05508918918918919
2017-01-28,0.024691666666666664
2017-01-29,-0.09032307692307692
2017-01-30,0.1043974358974359
2017-01-31,-0.0352
2017-02-01,0.08490267857142857
2017-02-02,0.1443791208791209
2017-02-03,0.18401016949152543
2017-02-04,0.1059
2017-02-05,-0.121
2017-02-06,0.17558235294117644
2017-02-07,0.05982448979591837
2017-02-08,0.036081
2017-02-09,0.06966447368421051
2017-02-10,0.1753804347826087
2017-02-11,0.06725
2017-02-12,0.0273
2017-02-13,-0.0003280701754385964
2017-02-14,0.08807999999999999
2017-02-15,-0.0502945945945946
2017-02-16,0.07553653846153846
2017-02-17,0.043543209876543205
2017-02-18,-0.004233333333333336
2017-02-19,0.1885888888888889
2017-02-20,0.13633870967741935
2017-02-21,0.10587627118644068
2017-02-22,-0.05454666666666667
2017-02-23,0.057932727272727275
2017-02-24,0.06953529411764706
2017-02-25,-0.09219999999999999
2017-02-26,0.025608333333333334
2017-02-27,-0.08979444444444445
2017-02-28,-0.0010756097560975576
2017-03-01,-0.02968679245283019
2017-03-02,0.13547058823529412
2017-03-03,-0.04705106382978723
2017-03-04,-0.004274999999999999
2017-03-05,0.11028518518518518
2017-03-06,0.017364583333333336
2017-03-07,0.1095
2017-03-08,0.050819444444444445
2017-03-09,-0.016726190476190478
2017-03-10,0.010547727272727275
2017-03-11,0.061509090909090916
2017-03-12,0.11175
2017-03-13,-0.15689999999999998
2017-03-14,0.17835681818181817
2017-03-15,0.07412702702702703
2017-03-16,0.16493139534883722
2017-03-17,0.06959545454545454
2017-03-18,-0.06132222222222223
2017-03-19,0.118655
2017-03-20,0.017729032258064516
2017-03-21,-0.041929268292682925
2017-03-22,0.10636285714285713
2017-03-23,0.08611111111111111
2017-03-24,0.10909285714285714
2017-03-25,-0.0016090909090909036
2017-03-26,0.11910666666666667
2017-03-27,-0.0673782608695652
2017-03-28,0.11247878787878787
2017-03-29,0.06636279069767441
2017-03-30,0.05234418604651163
2017-03-31,0.24153953488372093
2017-04-01,0.14285
2017-04-02,0.15230588235294118
2017-04-03,0.08851746031746031
2017-04-04,-0.15525531914893617
2017-04-05,0.032859090909090914
2017-04-06,-0.02686338028169014
2017-04-07,0.07338166666666666
2017-04-08,0.10673076923076923
2017-04-09,0.13177692307692307
2017-04-10,0.024857142857142855
2017-04-11,0.0930375
2017-04-12,0.020268421052631578
2017-04-13,0.008717647058823533
2017-04-14,-0.1316076923076923
2017-04-15,-0.06698333333333333
2017-04-16,0.17344285714285715
2017-04-17,-0.03203939393939394
2017-04-18,0.09268253968253969
2017-04-19,0.00205454545454546
2017-04-20,0.08493392857142856
2017-04-21,0.05729310344827586
2017-04-22,0.21882500000000002
2017-04-23,0.027157142857142855
2017-04-24,0.10723823529411765
2017-04-25,0.12311168831168831
2017-04-26,0.15689999999999998
2017-04-27,0.08571746031746032
2017-04-28,0.10145178571428572
2017-04-29,-0.047638461538461546
2017-04-30,0.028043749999999996
2017-05-01,-0.091625
2017-05-02,0.10552941176470587
2017-05-03,0.022998333333333332
2017-05-04,0.08225357142857144
2017-05-05,-0.009047916666666664
2017-05-06,-0.13666
2017-05-07,-0.06808333333333334
2017-05-08,0.06584375
2017-05-09,0.023278947368421055
2017-05-10,0.07281803278688524
2017-05-11,0.18910625
2017-05-12,0.11047395833333333
2017-05-13,0.027580000000000004
2017-05-14,-0.005958333333333334
2017-05-15,0.13497162162162163
2017-05-16,0.24091086956521737
2017-05-17,0.046203125
2017-05-18,0.08325166666666667
2017-05-19,0.05817419354838709
2017-05-20,0.1712090909090909
2017-05-21,0.140725
2017-05-22,0.133340625
2017-05-23,-0.019361538461538465
2017-05-24,0.15171041666666665
2017-05-25,0.12640689655172413
2017-05-26,0.11015882352941177
2017-05-27,-0.10845
2017-05-28,0.09165
2017-05-29,0.11521333333333333
2017-05-30,0.014842857142857144
2017-05-31,0.19184285714285712
2017-06-01,0.07611372549019609
2017-06-02,0.15275774647887325
2017-06-03,0.1625
2017-06-04,0.03526451612903226
2017-06-05,-0.08368695652173912
2017-06-06,0.10373870967741934
2017-06-07,0.031616513761467895
2017-06-08,0.04546792452830188
2017-06-09,0.030506172839506178
2017-06-10,0.18496249999999997
2017-06-11,-0.07522
2017-06-12,0.030884
2017-06-13,0.07816279069767443
2017-06-14,0.062467032967032966
2017-06-15,0.012356896551724136
2017-06-16,0.05897777777777777
2017-06-17,0.006326666666666662
2017-06-18,0.09384444444444445
2017-06-19,0.10854202898550724
2017-06-20,0.1446609756097561
2017-06-21,-0.025647142857142858
2017-06-22,0.0050257575757575775
2017-06-23,0.040934090909090906
2017-06-24,0.12618333333333334
2017-06-25,0.06838333333333334
2017-06-26,0.02265625
2017-06-27,0.13411346153846154
2017-06-28,0.03640322580645162
2017-06-29,0.05486226415094339
2017-06-30,0.10939000000000002
2017-07-01,0.11058125000000002
2017-07-02,0.1297037037037037
2017-07-03,0.08900545454545454
2017-07-04,0.08977936507936508
2017-07-05,0.019825
2017-07-06,0.10655254237288135
2017-07-07,0.13119705882352942
2017-07-08,0.03522777777777778
2017-07-09,-0.00477647058823529
2017-07-10,0.10510740740740741
2017-07-11,0.08642142857142857
2017-07-12,0.0923186440677966
2017-07-13,0.13307628865979382
2017-07-14,0.0688030303030303
2017-07-15,0.12687142857142858
2017-07-16,-0.06720000000000001
2017-07-17,0.09029615384615385
2017-07-18,0.048622580645161284
2017-07-19,0.13238533333333333
2017-07-20,0.1046225
2017-07-21,0.2081212765957447
2017-07-22,0.1333
2017-07-23,0.14648235294117645
2017-07-24,0.139908
2017-07-25,0.11704545454545455
2017-07-26,0.10414473684210526
2017-07-27,0.1853984126984127
2017-07-28,0.12631967213114753
2017-07-29,0.04068
2017-07-30,0.027669999999999993
2017-07-31,0.17022093023255813
2017-08-01,0.05944838709677419
2017-08-02,0.0032732919254658374
2017-08-03,0.02629268292682927
2017-08-04,0.04417758620689655
2017-08-05,0.10285294117647059
2017-08-06,0.10734999999999999
2017-08-07,0.0617169014084507
2017-08-08,0.11298765432098765
2017-08-09,0.046462500000000004
2017-08-10,0.029534722222222223
2017-08-11,0.05056422018348624
2017-08-12,-0.15
2017-08-13,-0.03308
2017-08-14,-0.04652641509433962
2017-08-15,-0.12255263157894737
2017-08-16,0.059434782608695655
2017-08-17,0.10327118644067797
2017-08-18,-0.029224615384615384
2017-08-19,0.015608333333333335
2017-08-20,-0.039315
2017-08-21,0.028243283582089555
2017-08-22,0.019851562499999996
2017-08-23,0.16599545454545456
2017-08-24,0.052594736842105264
2017-08-25,0.15650526315789473
2017-08-26,0.1323
2017-08-27,0.12039285714285716
2017-08-28,0.11195178571428573
2017-08-29,-0.06297758620689656
2017-08-30,0.048584482758620685
2017-08-31,0.05131911764705882
2017-09-01,0.09017843137254902
2017-09-02,0.13251111111111114
2017-09-03,-0.040479999999999995
2017-09-04,-0.10477916666666666
2017-09-05,-0.013423333333333332
2017-09-06,0.0032159999999999975
2017-09-07,0.04185322580645162
2017-09-08,0.05143518518518518
2017-09-09,-0.10308400000000001
2017-09-10,0.09621379310344827
2017-09-11,0.08690615384615386
2017-09-12,0.10426666666666667
2017-09-13,0.09136949152542374
2017-09-14,0.025258904109589038
2017-09-15,-0.019564285714285715
2017-09-16,0.09430000000000002
2017-09-17,-0.028221739130434784
2017-09-18,0.13949722222222222
2017-09-19,0.11718333333333335
2017-09-20,0.040499999999999994
2017-09-21,0.10205555555555555
2017-09-22,0.0342
2017-09-23,-0.05504615384615385
2017-09-24,-0.08866
2017-09-25,0.03914666666666667
2017-09-26,0.07109285714285714
2017-09-27,0.05682424242424242
2017-09-28,0.05608793103448276
2017-09-29,0.045763793103448275
2017-09-30,0.043266666666666655
2017-10-01,0.1009235294117647
2017-10-02,0.10180555555555555
2017-10-03,0.07672857142857142
2017-10-04,0.07309176470588234
2017-10-05,-0.0067812499999999965
2017-10-06,0.11771929824561403
2017-10-07,0.08306
2017-10-08,0.06882727272727272
2017-10-09,0.10385869565217391
2017-10-10,0.04765757575757577
2017-10-11,0.0682765625
2017-10-12,0.086195
2017-10-13,0.0847
2017-10-14,0.009687500000000005
2017-10-15,0.08890000000000002
2017-10-16,0.147959649122807
2017-10-17,0.03332739726027397
2017-10-18,0.023943181818181815
2017-10-19,0.04290294117647059
2017-10-20,0.05769666666666666
2017-10-21,-0.04376000000000001
2017-10-22,0.026881818181818184
2017-10-23,0.019147368421052628
2017-10-24,0.13955882352941176
2017-10-25,0.22979999999999998
2017-10-26,0.10533692307692308
2017-10-27,0.17754666666666666
2017-10-28,0.07760666666666666
2017-10-29,-0.21880769230769231
2017-10-30,0.1142625
2017-10-31,0.03582333333333333
2017-11-01,0.22890793650793653
2017-11-02,0.1961142857142857
2017-11-03,0.008054545454545455
2017-11-04,-0.051333333333333335
2017-11-05,-0.057395238095238096
2017-11-06,0.120225
2017-11-07,0.1459892857142857
2017-11-08,-0.012323333333333332
2017-11-09,0.1181
2017-11-10,0.01591320754716981
2017-11-11,0.12731666666666666
2017-11-12,0.1483142857142857
2017-11-13,-0.013325925925925929
2017-11-14,0.13221509433962264
2017-11-15,0.06543
2017-11-16,0.16833389830508474
2017-11-17,-0.027168918918918924
2017-11-18,-0.046657142857142855
2017-11-19,0.015094117647058833
2017-11-20,0.08188153846153846
2017-11-21,0.10079218749999999
2017-11-22,0.17868166666666668
2017-11-23,0.0767170731707317
2017-11-24,0.10903999999999998
2017-11-25,0.06229999999999999
2017-11-26,0.005262499999999996
2017-11-27,0.07447826086956522
2017-11-28,0.06485370370370369
2017-11-29,0.11376461538461538
2017-11-30,0.03222058823529411
2017-12-01,0.0
2017-12-02,0.0
2017-12-03,0.08757391304347825
2017-12-04,0.11391016949152542
2017-12-05,0.028274603174603178
2017-12-06,0.04081333333333333
2017-12-07,0.12559074074074075
2017-12-08,0.22667857142857145
2017-12-09,0.21367857142857144
2017-12-10,0.13454117647058825
2017-12-11,0.07577611940298508
2017-12-12,0.06612380952380953
2017-12-13,0.022334782608695647
2017-12-14,0.17345076923076924
2017-12-15,0.18866086956521738
2017-12-16,-0.02265714285714286
2017-12-17,0.07808999999999999
2017-12-18,0.09841914893617022
2017-12-19,0.12013617021276596
2017-12-20,0.07825192307692307
2017-12-21,0.11026666666666667
2017-12-22,0.13006491228070174
2017-12-23,0.028517647058823536
2017-12-24,-0.05029333333333333
2017-12-25,-0.044123076923076925
2017-12-26,0.09960833333333333
2017-12-27,0.08568108108108108
2017-12-28,0.06596451612903226
2017-12-29,0.11317857142857143
2017-12-30,0.0492
2017-12-31,-0.06296428571428571
2018-01-01,0.083804
2018-01-02,0.10045909090909091
2018-01-03,0.08636470588235294
2018-01-04,0.10864328358208955
2018-01-05,0.05846724137931034
2018-01-06,0.001980000000000004
2018-01-07,0.026387499999999994
2018-01-08,0.16048727272727273
2018-01-09,0.16837678571428571
2018-01-10,0.1419446153846154
2018-01-11,0.12998837209302325
2018-01-12,0.09500963855421686
2018-01-13,-0.009466666666666668
2018-01-14,0.20664615384615384
2018-01-15,0.05011098901098902
2018-01-16,0.10926785714285714
2018-01-17,0.047701428571428575
2018-01-18,0.16920142857142859
2018-01-19,0.0789811320754717
2018-01-20,0.05475000000000001
2018-01-21,-0.1275909090909091
2018-01-22,0.16684871794871795
2018-01-23,0.1774970588235294
2018-01-24,0.1143344262295082
2018-01-25,0.03478730158730159
2018-01-26,0.04856666666666667
2018-01-27,0.143
2018-01-28,0.052000000000000005
2018-01-29,0.1503731343283582
2018-01-30,0.07013731343283583
2018-01-31,0.1869909090909091
2018-02-01,0.12045315315315315
2018-02-02,0.12073636363636363
2018-02-03,-0.14966153846153848
2018-02-04,0.067484
2018-02-05,-0.022815384615384612
2018-02-06,0.0448774647887324
2018-02-07,0.01566517857142857
2018-02-08,0.1567939393939394
2018-02-09,0.0206
2018-02-10,-0.02645609756097561
2018-02-11,-0.014782608695652176
2018-02-12,0.11715844155844156
2018-02-13,0.07393095238095239
2018-02-14,0.07958474576271186
2018-02-15,-0.05270307692307692
2018-02-16,0.01314655172413793
2018-02-17,-0.19886428571428572
2018-02-18,-0.011322727272727269
2018-02-19,-0.0015255319148936132
2018-02-20,-0.09450892857142858
2018-02-21,0.08454074074074074
2018-02-22,0.04193333333333333
2018-02-23,0.12503432835820896
2018-02-24,-0.09678260869565217
2018-02-25,-0.20528125
2018-02-26,0.08387285714285715
2018-02-27,0.05952093023255814
2018-02-28,-0.012154237288135599
2018-03-01,0.09440481927710843
2018-03-02,-0.051149999999999994
2018-03-03,-0.2968
2018-03-04,-0.050786666666666654
2018-03-05,-0.06695285714285715
2018-03-06,-0.02666825396825397
2018-03-07,-0.07003875
2018-03-08,0.05749152542372881
2018-03-09,0.11630625
2018-03-10,-0.21178
2018-03-11,-0.15113333333333334
2018-03-12,0.19396034482758623
2018-03-13,0.0058517241379310355
2018-03-14,-0.011625581395348842
2018-03-15,0.06995857142857143
2018-03-16,0.024270491803278685
2018-03-17,0.07888461538461539
2018-03-18,-0.20235833333333333
2018-03-19,-0.00271090909090909
2018-03-20,0.018188372093023257
2018-03-21,0.07143389830508474
2018-03-22,-0.002492105263157898
2018-03-23,-0.293802380952381
2018-03-24,-0.15461739130434782
2018-03-25,-0.05735714285714285
2018-03-26,-0.011031818181818186
2018-03-27,0.008898484848484848
2018-03-28,0.04214262295081967
2018-03-29,0.05821666666666667
2018-03-30,-0.21262857142857144
2018-03-31,0.061985714285714276
2018-04-01,-0.019616666666666657
2018-04-02,-0.028331884057971015
2018-04-03,0.0285907894736842
2018-04-04,-0.0241340425531915
2018-04-05,-0.007478225806451614
2018-04-06,-0.04996363636363636
2018-04-07,-0.08665
2018-04-08,0.013081250000000003
2018-04-09,0.10918484848484848
2018-04-10,-0.0009061538461538557
2018-04-11,-0.002711392405063299
2018-04-12,-0.006921052631578952
2018-04-13,0.0982635135135135
2018-04-14,0.06395
2018-04-15,0.07252222222222222
2018-04-16,0.057425806451612896
2018-04-17,0.030185714285714284
2018-04-18,0.06367721518987342
2018-04-19,0.00899324324324324
2018-04-20,0.04059090909090909
2018-04-21,-0.022706249999999997
2018-04-22,0.12986363636363635
2018-04-23,0.04429
2018-04-24,0.10643333333333332
2018-04-25,0.2323794117647059
2018-04-26,0.11492678571428572
2018-04-27,0.063558
2018-04-28,-0.019208333333333327
2018-04-29,0.13169999999999998
2018-04-30,0.2476093023255814
2018-05-01,0.11546800000000002
2018-05-02,0.12376274509803921
2018-05-03,0.0729
2018-05-04,0.1293608695652174
2018-05-05,0.018
2018-05-06,0.1266307692307692
2018-05-07,0.1630235294117647
2018-05-08,0.037198214285714286
2018-05-09,0.07759565217391304
2018-05-10,0.05872280701754385
2018-05-11,0.10998958333333335
2018-05-12,0.104475
2018-05-13,0.07384285714285714
2018-05-14,0.08135263157894737
2018-05-15,-0.008159574468085105
2018-05-16,-0.05400454545454545
2018-05-17,-0.05938181818181818
2018-05-18,-0.09019384615384615
2018-05-19,-0.14035384615384616
2018-05-20,-0.05828571428571429
2018-05-21,-0.16283333333333336
2018-05-22,0.0637890625
2018-05-23,0.11939649122807018
2018-05-24,0.059753623188405804
2018-05-25,0.06922765957446808
2018-05-26,-0.030721428571428563
2018-05-27,0.06244736842105264
2018-05-28,0.11850425531914893
2018-05-29,-0.047465517241379304
2018-05-30,-0.08507272727272727
2018-05-31,0.09827959183673468
2018-06-01,0.022644776119402982
2018-06-02,-0.038485
2018-06-03,0.047628000000000004
2018-06-04,0.08729848484848485
2018-06-05,0.06405490196078431
2018-06-06,0.10422561983471074
2018-06-07,0.1260926470588235
2018-06-08,0.0416403846153846
2018-06-09,0.02044666666666667
2018-06-10,-0.07149333333333334
2018-06-11,0.07843802816901409
2018-06-12,0.09760945945945945
2018-06-13,0.15146901408450703
2018-06-14,0.020222857142857147
2018-06-15,0.01686129032258065
2018-06-16,-0.03914347826086956
2018-06-17,-0.10297222222222223
2018-06-18,0.029749350649350647
2018-06-19,-0.10391351351351352
2018-06-20,-0.030264102564102568
2018-06-21,0.03604354838709677
2018-06-22,-0.04095555555555556
2018-06-23,-0.03386
2018-06-24,0.12134
2018-06-25,-0.0007499999999999972
2018-06-26,-0.03312407407407408
2018-06-27,-0.052074358974358984
2018-06-28,-0.09762500000000002
2018-06-29,-0.0036769230769230776
2018-06-30,-0.21704615384615386
2018-07-01,0.08142
2018-07-02,0.01397796610169492
2018-07-03,0.11074487179487179
2018-07-04,0.0803046511627907
2018-07-05,0.05127166666666667
2018-07-06,-0.07630131578947369
2018-07-07,-0.007531818181818195
2018-07-08,-0.04444000000000002
2018-07-09,0.026881159420289853
2018-07-10,0.171803125
2018-07-11,-0.027836000000000007
2018-07-12,0.07237622950819672
2018-07-13,0.1849761904761905
2018-07-14,-0.13090869565217392
2018-07-15,0.198025
2018-07-16,0.06911176470588236
2018-07-17,0.07502876712328767
2018-07-18,0.03651818181818182
2018-07-19,0.01710185185185185
2018-07-20,0.07589692307692308
2018-07-21,-0.09036363636363637
2018-07-22,-0.04182272727272727
2018-07-23,0.06770508474576271
2018-07-24,-0.00019310344827586377
2018-07-25,0.13597719298245614
2018-07-26,0.17405
2018-07-27,0.1633568181818182
2018-07-28,0.20147692307692308
2018-07-29,0.01057142857142857
2018-07-30,0.0994846153846154
2018-07-31,0.04705681818181818
2018-08-01,-0.00881769911504425
2018-08-02,0.01817333333333333
2018-08-03,0.06867399999999999
2018-08-04,-0.09598888888888892
2018-08-05,-0.044959090909090914
2018-08-06,0.1257423076923077
2018-08-07,0.050039682539682544
2018-08-08,0.16079555555555555
2018-08-09,0.152475
2018-08-10,0.07535227272727273
2018-08-11,0.08198888888888888
2018-08-12,-0.12079333333333334
2018-08-13,-0.043062711864406786
2018-08-14,0.02088101265822785
2018-08-15,0.09862222222222222
2018-08-16,-0.08829193548387097
2018-08-17,0.04657368421052631
2018-08-18,-0.09719473684210526
2018-08-19,-0.022740000000000007
2018-08-20,0.12589
2018-08-21,0.07936078431372551
2018-08-22,0.031333333333333324
2018-08-23,-0.028813333333333337
2018-08-24,0.03632549019607843
2018-08-25,0.037169230769230774
2018-08-26,0.009426666666666665
2018-08-27,0.057542622950819675
2018-08-28,0.13190344827586206
2018-08-29,-0.00868196721311476
2018-08-30,0.11773448275862068
2018-08-31,0.00876216216216216
2018-09-01,-0.1009375
2018-09-02,-0.12495263157894738
2018-09-03,0.10934444444444444
2018-09-04,-0.01844489795918367
2018-09-05,-0.056786249999999996
2018-09-06,-0.029160563380281692
2018-09-07,-0.052067213114754096
2018-09-08,-0.14809999999999998
2018-09-09,0.16723157894736843
2018-09-10,-0.07997362637362637
2018-09-11,-0.027022222222222225
2018-09-12,0.00299857142857143
2018-09-13,-0.08101363636363636
2018-09-14,0.01691481481481482
2018-09-15,0.07039047619047618
2018-09-16,0.12630399999999997
2018-09-17,0.03028426966292135
2018-09-18,-0.035434065934065936
2018-09-19,0.018943333333333333
2018-09-20,-0.01714054054054054
2018-09-21,0.08939298245614034
2018-09-22,0.07197692307692308
2018-09-23,0.0045181818181818205
2018-09-24,-0.021629166666666665
2018-09-25,0.017727586206896552
2018-09-26,-0.04120845070422535
2018-09-27,0.045423611111111116
2018-09-28,-0.058186440677966106
2018-09-29,-0.04474117647058823
2018-09-30,-0.07799565217391305
2018-10-01,0.0691603448275862
2018-10-02,0.06510625
2018-10-03,0.018768749999999997
2018-10-04,-0.05320636363636364
2018-10-05,0.015396874999999999
2018-10-06,-0.10269583333333332
2018-10-07,-0.04702333333333333
2018-10-08,0.04332432432432432
2018-10-09,-0.03295571428571428
2018-10-10,0.04483636363636364
2018-10-11,0.0009395604395604361
2018-10-12,0.0567169014084507
2018-10-13,0.12943529411764707
2018-10-14,-0.02274666666666666
2018-10-15,-0.034476056338028166
2018-10-16,0.11007619047619048
2018-10-17,0.10354745762711864
2018-10-18,0.050774074074074076
2018-10-19,-0.010167441860465117
2018-10-20,0.15625
2018-10-21,-0.13586666666666666
2018-10-22,0.0007392857142857181
2018-10-23,-0.06119795918367347
2018-10-24,0.061134246575342464
2018-10-25,0.015298591549295781
2018-10-26,0.08977916666666667
2018-10-27,-0.032635294117647054
2018-10-28,-0.09711764705882353
2018-10-29,0.0585375
2018-10-30,-0.06666923076923077
2018-10-31,0.10706391752577321
2018-11-01,0.07261428571428571
2018-11-02,0.04957702702702702
2018-11-03,0.15108947368421052
2018-11-04,0.01988571428571429
2018-11-05,-0.059894520547945196
2018-11-06,0.07972898550724639
2018-11-07,0.04700555555555555
2018-11-08,0.11514666666666666
2018-11-09,-0.032242857142857136
2018-11-10,-0.056619047619047624
2018-11-11,0.005940540540540537
2018-11-12,0.011930508474576277
2018-11-13,0.00955283018867924
2018-11-14,-0.017605714285714284
2018-11-15,-0.008644615384615386
2018-11-16,0.1143
2018-11-17,0.025530769230769232
2018-11-18,-0.10006304347826087
2018-11-19,0.06594342105263158
2018-11-20,0.05853132530120481
2018-11-21,0.13666440677966102
2018-11-22,0.012422222222222225
2018-11-23,-0.015150000000000002
2018-11-24,0.025015000000000003
2018-11-25,0.15928461538461539
2018-11-26,0.052006896551724136
2018-11-27,-0.028589705882352944
2018-11-28,0.04227
2018-11-29,0.094
2018-11-30,0.049075
2018-12-01,-0.02341333333333334
2018-12-02,-0.02739354838709677
2018-12-03,0.049181690140845065
2018-12-04,0.09013333333333333
2018-12-05,0.06723119266055046
2018-12-06,-0.0337752688172043
2018-12-07,-0.023009803921568633
2018-12-08,0.046324999999999984
2018-12-09,0.15853529411764705
2018-12-10,-0.037956565656565654
2018-12-11,0.007183333333333337
2018-12-12,0.06035416666666666
2018-12-13,0.13303734939759035
2018-12-14,0.032745762711864405
2018-12-15,0.04199166666666667
2018-12-16,-0.1446066666666667
2018-12-17,0.07560476190476191
2018-12-18,-0.04221803278688525
2018-12-19,0.0699967741935484
2018-12-20,0.0027483333333333296
2018-12-21,-0.07532142857142857
2018-12-22,-0.1429529411764706
2018-12-23,-0.052361538461538466
2018-12-24,0.05402083333333333
2018-12-25,-0.11138636363636363
2018-12-26,0.009457142857142858
2018-12-27,-0.1953
2018-12-28,-0.03405
2018-12-29,0.6249
2018-12-30,-0.007800000000000029
2018-12-31,-0.030988888888888885
2019-01-01,0.09873658536585365
2019-01-02,0.06756739130434783
2019-01-03,0.051300000000000005
2019-01-04,0.057335185185185183
2019-01-05,0.02017142857142857
2019-01-06,-0.18816666666666665
2019-01-07,0.0069885245901639345
2019-01-08,0.09072241379310345
2019-01-09,0.07308367346938775
2019-01-10,0.04010322580645161
2019-01-11,-0.06390487804878048
2019-01-12,0.11645999999999998
2019-01-13,-0.16432857142857143
2019-01-14,0.049196721311475414
2019-01-15,0.2462098039215686
2019-01-16,0.11588979591836736
2019-01-17,0.0032977777777777706
2019-01-18,-0.021857446808510636
2019-01-19,0.04441578947368421
2019-01-20,0.07192307692307692
2019-01-21,0.044046875
2019-01-22,0.13105641025641027
2019-01-23,0.14190263157894736
2019-01-24,0.08972799999999999
2019-01-25,0.12589024390243903
2019-01-26,-0.10176
2019-01-27,-0.018488235294117646
2019-01-28,0.07998205128205128
2019-01-29,-0.010170212765957441
2019-01-30,0.1183952380952381
2019-01-31,0.07882307692307691
2019-02-01,0.19882153846153847
2019-02-02,0.015035714285714282
